patRIL,Treat,Dm01792789_g1,Dm01793858_g1,Dm01798339_g1,Dm01798691_g1,Dm01798946_g1,Dm01798992_g1,Dm01799655_g1,Dm01801937_g1,Dm01802841_g1,Dm01803993_g1,Dm01807222_m1,Dm01810402_g1,Dm01813055_g1,Dm01813266_g1,Dm01815101_g1,Dm01816738_g1,Dm01818330_g1,Dm01822194_m1,Dm01822280_g1,Dm01822534_g1,Dm01823183_g1,Dm01825257_g1,Dm01825738_m1,Dm01829117_g1,Dm01829677_g1,Dm01829746_g1,Dm01829971_g1,Dm01837277_g1,Dm01842621_g1,Dm01842882_m1,Dm01842928_g1,Dm01843300_g1,Dm01843706_m1,Dm01844965_g1,Dm01845207_g1,Dm01846623_g1,Dm02135088_g1,Dm02136225_g1,Dm02138179_g1,Dm02140028_g1,Dm02140207_g1,Dm02141794_g1,Dm02142684_g1,Dm02144162_s1,Dm02144278_g1,Dm02144969_g1,Dm02147969_g1,Dm02149560_g1,Dm02149812_m1,Dm02154337_g1,Dm02371846_s1,Dm02773276_u1
22374,HS,0.719718858,0.287688876,-1.672937388,1.372810323,1.073562376,0.546233181,-0.659719326,0.047312518,-1.372810323,-1.505967676,0,-0.492110105,0.142364055,0.918245093,-0.782429395,0.19032227,-1.906358003,-2.348130201,1.161882937,1.260338797,0.992908151,1.906358003,-0.094731242,-1.073562376,-0.439392226,-0.387868693,2.348130201,-0.719718858,1.672937388,-0.992908151,-0.047312518,1.505967676,-1.161882937,-0.546233181,-0.142364055,0.238722518,-0.19032227,-0.602006499,-0.848379932,0.387868693,0.492110105,0.602006499,0.094731242,0.848379932,-0.238722518,-0.287688876,0.439392226,0.659719326,0.337355327,0.782429395,-0.337355327,-0.918245093
22358,DR,1.073562376,-0.287688876,-0.492110105,0.546233181,1.672937388,0.918245093,1.372810323,-1.073562376,-0.094731242,-0.337355327,0.047312518,-0.719718858,0.602006499,1.161882937,-0.602006499,0.492110105,-0.142364055,0.387868693,-0.659719326,0.142364055,0.287688876,0.848379932,-1.161882937,-2.348130201,0,-0.238722518,-1.505967676,0.992908151,0.19032227,-0.918245093,1.906358003,0.782429395,-0.992908151,-1.260338797,0.719718858,-0.19032227,1.260338797,-0.546233181,-1.672937388,-0.848379932,0.659719326,0.094731242,-0.439392226,0.238722518,-0.387868693,2.348130201,-0.047312518,1.505967676,0.439392226,-0.782429395,0.337355327,-1.372810323
22351,C,-1.372810323,-0.719718858,1.505967676,1.161882937,-2.348130201,0.439392226,0.659719326,-0.602006499,-0.439392226,-0.142364055,-0.287688876,-0.337355327,0.848379932,0.602006499,0.19032227,-0.047312518,-0.19032227,0.782429395,1.260338797,0.719718858,1.672937388,-0.546233181,0.337355327,-0.848379932,-1.073562376,0.047312518,0.918245093,-0.094731242,-0.387868693,0.094731242,2.348130201,-1.906358003,-1.505967676,-1.260338797,0.492110105,0.287688876,0.142364055,-0.918245093,-1.672937388,-0.782429395,0,-0.492110105,0.238722518,0.992908151,1.372810323,-0.238722518,0.387868693,1.906358003,1.073562376,0.546233181,-0.659719326,-0.992908151
22395,C,0.142364055,-0.659719326,1.672937388,0.287688876,1.260338797,1.505967676,0.992908151,2.348130201,-0.387868693,-1.260338797,-0.602006499,-0.918245093,0.782429395,0.19032227,0.094731242,0.387868693,-0.047312518,0.337355327,-2.348130201,1.906358003,-1.906358003,0.659719326,-1.161882937,-0.992908151,1.073562376,0,-0.546233181,0.439392226,0.238722518,-0.719718858,1.161882937,0.602006499,-0.19032227,-1.505967676,0.492110105,-1.073562376,-0.238722518,-0.287688876,-0.848379932,0.918245093,-0.094731242,0.047312518,-0.142364055,0.719718858,0.848379932,-0.337355327,-0.782429395,1.372810323,0.546233181,-0.439392226,-0.492110105,-1.372810323
22176,DR,-0.782429395,0.492110105,-1.161882937,0.238722518,-0.142364055,-0.337355327,1.505967676,0.546233181,-0.659719326,-1.505967676,-0.719718858,0.387868693,0.142364055,-0.19032227,-0.602006499,0.439392226,-0.992908151,0.918245093,0,1.906358003,1.672937388,1.073562376,1.260338797,-1.906358003,2.348130201,0.848379932,-0.492110105,-0.918245093,-0.439392226,-1.073562376,-0.848379932,1.161882937,-1.372810323,-0.387868693,0.602006499,-1.260338797,0.19032227,-0.094731242,-0.546233181,0.782429395,1.372810323,0.047312518,0.719718858,0.992908151,0.094731242,0.659719326,-0.287688876,0.337355327,-0.238722518,-0.047312518,0.287688876,-1.672937388
22335,DR,-0.047312518,-0.094731242,-0.719718858,-0.142364055,-0.492110105,0.142364055,0.602006499,0.848379932,-0.918245093,-2.348130201,-1.073562376,-0.387868693,-0.546233181,1.672937388,0.546233181,0.047312518,-0.782429395,0.918245093,0.659719326,0.094731242,1.260338797,2.348130201,0,-1.672937388,1.906358003,-1.505967676,1.372810323,0.782429395,-1.161882937,-0.287688876,-0.992908151,1.505967676,-1.260338797,-0.19032227,-0.337355327,-0.602006499,0.492110105,-0.659719326,-0.848379932,0.992908151,1.073562376,0.439392226,0.719718858,0.387868693,-0.439392226,1.161882937,0.337355327,0.238722518,0.287688876,0.19032227,-0.238722518,-1.372810323
22367,DR,0.546233181,0.848379932,-0.719718858,0.602006499,-0.492110105,1.372810323,0.439392226,0.19032227,-0.782429395,-1.906358003,-1.161882937,-0.918245093,1.073562376,0.337355327,0.094731242,-0.337355327,-1.672937388,0.238722518,-0.992908151,0,-0.287688876,0.719718858,-0.142364055,-0.659719326,1.260338797,-0.848379932,-0.094731242,0.659719326,0.142364055,-0.047312518,1.672937388,2.348130201,-0.439392226,-1.505967676,-0.602006499,-1.260338797,-0.546233181,-0.238722518,-0.387868693,-1.073562376,0.387868693,0.047312518,0.992908151,0.918245093,1.505967676,0.492110105,-1.372810323,1.161882937,0.782429395,1.906358003,-0.19032227,0.287688876
22219,DR,0.854058059,-0.064330537,-1.48996019,-1.126699479,-0.16672688,1.31657456,-1.22318635,-1.505967676,-0.63903954,-0.133715323,0.441620053,-0.523794009,0.401041691,1.417410162,0.850337244,0.124534978,0.19032227,-0.306203404,-1.172875114,0.031355269,0.263664598,1.466638092,0.549555776,-0.59286763,-0.327776412,0.873061851,0.123186717,0.095705,-0.075851675,0.099263117,1.147113348,0.293861292,-0.692624256,0.881996974,-0.197280351,-0.416961029,0.094838287,0.052120706,-0.826996521,0.665131739,1.598255066,0.27734699,0.027061538,-1.005146357,-0.047365621,0.615223134,-0.145159645,-0.099263117,0.872345097,-0.724785907,-0.119361259,-0.195450826
22054,C,0.719718858,-1.073562376,-1.260338797,-2.348130201,0.094731242,0.387868693,-0.782429395,-0.387868693,0.19032227,-0.719718858,-0.238722518,1.906358003,0,-0.546233181,1.260338797,0.659719326,0.602006499,0.439392226,-0.602006499,-0.287688876,1.672937388,0.918245093,-0.492110105,-1.161882937,0.546233181,0.848379932,-0.918245093,0.992908151,-1.372810323,0.337355327,-0.047312518,0.142364055,-0.659719326,-0.094731242,1.505967676,-1.672937388,0.238722518,1.073562376,-0.992908151,-0.19032227,1.161882937,-0.142364055,0.492110105,-1.906358003,0.287688876,1.372810323,0.782429395,2.348130201,0.047312518,-0.337355327,-0.439392226,-0.848379932
22351,HS,1.505967676,0.047312518,-0.918245093,1.260338797,1.372810323,1.161882937,-1.073562376,1.073562376,0.094731242,-2.348130201,-0.492110105,-0.848379932,0.918245093,2.348130201,0.602006499,-0.782429395,0.439392226,-0.439392226,-0.992908151,0.492110105,-0.238722518,-0.719718858,-0.142364055,-1.672937388,-1.372810323,0.719718858,0.782429395,-0.337355327,0.142364055,-0.19032227,0.19032227,1.906358003,-1.906358003,-0.047312518,-0.287688876,0,0.337355327,-0.094731242,0.238722518,0.659719326,-1.505967676,0.848379932,-0.387868693,-0.602006499,-0.546233181,0.992908151,0.287688876,0.387868693,0.546233181,1.672937388,-1.161882937,-1.260338797
22223,C,-0.025761767,-1.672937388,0.800349459,1.533924529,0.742509128,0.678818659,1.03040304,0.788982209,-1.5833484,-0.800637582,-0.797457325,-0.657822703,0.334886416,-0.359859429,-0.932460214,0.24049817,0.143017518,0.353007938,0.774013837,1.639584163,0.903285989,0.118098107,-0.195450826,-0.559892361,1.639584163,-0.206921525,-0.324659509,-0.62780021,-0.239005573,-0.754049629,1.373249882,0.887668773,-1.089291945,-0.40722505,0.214522394,-0.215026466,0.239859691,0.46158021,-0.68180181,-1.269226235,0.560437447,-1.860470262,-0.730715534,1.420120153,0.027886659,0.225750969,-0.361245356,0.752983838,-0.050089908,0.471555587,0.145021404,-0.721074361
22335,HS,0.782429395,-0.546233181,-0.287688876,0.142364055,-0.047312518,1.260338797,-2.348130201,-1.906358003,0,-0.782429395,0.848379932,-1.672937388,0.546233181,1.672937388,0.992908151,1.073562376,0.387868693,-0.094731242,-0.719718858,-0.439392226,0.19032227,0.492110105,-1.260338797,-0.992908151,-1.505967676,-0.238722518,2.348130201,1.505967676,0.719718858,-1.073562376,-0.337355327,1.372810323,-1.161882937,0.238722518,-0.142364055,0.337355327,-0.387868693,0.918245093,-0.602006499,0.287688876,-0.659719326,0.659719326,0.439392226,-0.492110105,0.047312518,-1.372810323,0.602006499,1.906358003,1.161882937,-0.19032227,0.094731242,-0.848379932
22354,C,-0.238722518,-2.348130201,-0.094731242,0.287688876,0.992908151,0.659719326,0.602006499,1.505967676,-0.918245093,-0.492110105,0.387868693,-0.287688876,0.439392226,0.19032227,-0.387868693,0.094731242,-0.337355327,-0.546233181,1.073562376,1.672937388,0.918245093,-1.906358003,-0.19032227,0.238722518,1.372810323,-0.047312518,-0.142364055,0.047312518,0.337355327,-1.260338797,1.260338797,0.848379932,-1.372810323,-1.505967676,-0.719718858,-1.161882937,0.546233181,2.348130201,-0.992908151,-0.439392226,-0.659719326,-0.782429395,0.492110105,0,0.782429395,-0.602006499,0.719718858,1.906358003,1.161882937,-0.848379932,0.142364055,-1.073562376
22322,C,1.073562376,1.505967676,-1.505967676,-0.782429395,0.337355327,-0.287688876,0.439392226,0.918245093,-0.848379932,-1.906358003,-1.073562376,0.848379932,1.672937388,1.906358003,0.142364055,-0.387868693,0.287688876,-0.546233181,-0.719718858,1.161882937,0.719718858,0.782429395,0.546233181,-0.659719326,0.238722518,-0.094731242,0.19032227,-1.372810323,1.372810323,-0.602006499,-0.19032227,2.348130201,-1.260338797,-0.492110105,-0.337355327,-0.918245093,-0.142364055,0.492110105,0.659719326,0.602006499,-0.047312518,1.260338797,0.047312518,0,-1.672937388,0.992908151,0.094731242,-0.439392226,-1.161882937,0.387868693,-0.238722518,-0.992908151
22322,DR,0.918245093,1.672937388,-0.439392226,-0.659719326,0.337355327,0.047312518,0.782429395,0.848379932,-1.073562376,-1.372810323,-1.505967676,0.439392226,0.387868693,0.719718858,0.19032227,0.546233181,-0.492110105,0.659719326,-0.602006499,2.348130201,1.161882937,0.992908151,-0.546233181,-1.161882937,1.260338797,0.602006499,0.094731242,-0.918245093,-0.719718858,-0.782429395,-0.047312518,1.372810323,-1.260338797,0,-0.142364055,-0.848379932,-0.387868693,1.505967676,-0.287688876,0.238722518,-1.906358003,1.906358003,-0.19032227,-0.094731242,-0.337355327,1.073562376,0.287688876,-0.238722518,-0.992908151,0.492110105,0.142364055,-1.672937388
22240,DR,-0.337355327,0.19032227,0.782429395,-0.848379932,0.659719326,1.073562376,-0.142364055,0,-0.602006499,-2.348130201,-1.372810323,0.848379932,0.094731242,1.260338797,-0.287688876,1.372810323,-0.439392226,-0.546233181,0.602006499,1.672937388,0.992908151,0.238722518,1.161882937,-1.260338797,1.505967676,0.492110105,-0.238722518,-0.047312518,0.387868693,-0.387868693,0.337355327,0.918245093,-1.505967676,-0.992908151,-0.659719326,-0.918245093,0.287688876,1.906358003,-0.719718858,0.142364055,0.719718858,0.546233181,-0.492110105,-0.094731242,-0.782429395,2.348130201,-1.161882937,0.439392226,-1.073562376,0.047312518,-0.19032227,-1.672937388
22338,DR,1.672937388,0.659719326,-0.047312518,-0.094731242,1.372810323,1.161882937,-0.782429395,-0.238722518,0.602006499,-1.073562376,-0.387868693,-1.672937388,0.238722518,0.546233181,1.505967676,0.492110105,-0.287688876,-0.848379932,-1.372810323,-0.719718858,0.848379932,0.287688876,0,-1.260338797,-0.337355327,-1.161882937,-1.505967676,1.906358003,-0.602006499,0.782429395,-0.492110105,0.918245093,-0.992908151,0.19032227,0.387868693,-0.439392226,0.719718858,0.142364055,-0.918245093,-0.142364055,1.260338797,0.337355327,1.073562376,-1.906358003,-0.19032227,0.992908151,0.094731242,2.348130201,-0.659719326,0.439392226,0.047312518,-0.546233181
22219,C,0.047312518,-0.992908151,-1.505967676,-0.439392226,-0.848379932,1.505967676,-0.19032227,-1.161882937,0.387868693,0.918245093,0.142364055,0.094731242,0.492110105,0.602006499,0.848379932,0.719718858,-0.492110105,1.260338797,1.372810323,-0.659719326,0.337355327,-1.372810323,-0.287688876,-0.782429395,-1.906358003,0.238722518,-0.238722518,0.992908151,-1.073562376,-1.260338797,-0.094731242,-2.348130201,0.287688876,1.672937388,-0.546233181,0,-0.719718858,0.782429395,-0.387868693,-0.602006499,0.659719326,-0.337355327,0.439392226,-0.142364055,1.073562376,-0.047312518,0.19032227,1.161882937,2.348130201,-1.672937388,0.546233181,1.906358003
22227,C,0.387868693,0.918245093,-1.073562376,1.372810323,0.782429395,0.546233181,1.073562376,1.260338797,-1.260338797,-1.505967676,-1.906358003,1.161882937,0.19032227,-0.337355327,-0.659719326,-0.439392226,-0.492110105,-0.287688876,0.602006499,1.672937388,0.848379932,0,-0.238722518,-1.161882937,2.348130201,0.287688876,1.505967676,0.094731242,0.719718858,-1.672937388,1.906358003,0.337355327,-2.348130201,-0.782429395,-0.387868693,0.142364055,-0.848379932,-0.047312518,-0.602006499,-1.372810323,0.238722518,-0.142364055,-0.992908151,0.992908151,0.659719326,-0.094731242,-0.546233181,0.492110105,-0.19032227,0.439392226,0.047312518,-0.719718858
22075,HS,1.672937388,0.387868693,-2.348130201,-0.142364055,1.161882937,0.782429395,-1.672937388,-0.848379932,-0.287688876,-1.505967676,-0.337355327,-1.260338797,0.719718858,2.348130201,-0.047312518,0.337355327,0.918245093,-0.387868693,-0.918245093,-1.073562376,0,1.372810323,-0.782429395,-0.719718858,-0.492110105,-1.906358003,0.492110105,0.439392226,0.238722518,0.602006499,-1.161882937,1.505967676,-0.992908151,1.260338797,0.047312518,0.848379932,0.992908151,0.19032227,1.906358003,0.659719326,0.287688876,1.073562376,-0.659719326,-0.602006499,-1.372810323,-0.439392226,-0.546233181,0.094731242,-0.19032227,-0.094731242,0.546233181,0.142364055
22354,HS,1.505967676,1.161882937,-1.073562376,-0.492110105,0.659719326,0.387868693,-0.918245093,-1.906358003,0.782429395,-1.372810323,-0.439392226,-2.348130201,0.492110105,1.672937388,1.372810323,0.546233181,1.906358003,0.439392226,-1.672937388,-0.782429395,2.348130201,0.047312518,0.337355327,-0.602006499,-1.161882937,-1.505967676,-0.719718858,0.918245093,-0.19032227,-0.546233181,-0.848379932,0.992908151,-1.260338797,0.719718858,-0.387868693,-0.142364055,0.19032227,1.260338797,-0.047312518,0.142364055,0.287688876,0.848379932,-0.337355327,-0.287688876,-0.992908151,0.602006499,0.238722518,1.073562376,0,0.094731242,-0.238722518,-0.094731242
22390,HS,0.238722518,1.505967676,-0.19032227,1.372810323,-0.546233181,-0.047312518,0.337355327,-1.672937388,-0.387868693,-1.161882937,-1.372810323,-0.719718858,0.659719326,1.906358003,1.073562376,0.546233181,-0.992908151,0.848379932,-0.602006499,-0.439392226,-0.287688876,0.19032227,-0.094731242,-1.505967676,1.260338797,-0.337355327,1.161882937,0.602006499,0.719718858,-1.073562376,0.047312518,2.348130201,-1.906358003,0.094731242,0,0.918245093,-0.142364055,0.492110105,0.387868693,0.142364055,0.287688876,0.782429395,0.439392226,1.672937388,-0.848379932,-0.782429395,-0.492110105,0.992908151,-1.260338797,-0.238722518,-2.348130201,-0.659719326
22061,HS,0.782429395,0.287688876,-0.782429395,-0.848379932,0.546233181,0.047312518,-1.260338797,-1.161882937,0.142364055,-2.348130201,0.19032227,-1.505967676,0.659719326,2.348130201,1.505967676,0.719718858,0.387868693,0.238722518,-1.372810323,-0.19032227,1.260338797,1.161882937,-0.142364055,-0.659719326,-0.602006499,-1.906358003,0.848379932,0.439392226,0.337355327,-0.492110105,-0.992908151,1.906358003,-1.672937388,0,-0.387868693,1.073562376,-0.047312518,1.672937388,0.602006499,0.992908151,-0.287688876,0.918245093,-0.719718858,-0.918245093,-0.439392226,-0.337355327,0.094731242,1.372810323,-0.546233181,0.492110105,-0.094731242,-0.238722518
22324,HS,0.848379932,0.142364055,-0.992908151,0.492110105,1.260338797,0.918245093,-1.505967676,-1.906358003,0.047312518,-2.348130201,-0.782429395,-0.659719326,0.719718858,0.992908151,0.602006499,0.546233181,-0.337355327,0.094731242,-0.19032227,-0.918245093,-0.238722518,0.659719326,-0.602006499,-1.161882937,-0.492110105,1.161882937,1.672937388,0.19032227,0.782429395,0.287688876,-0.094731242,2.348130201,-1.073562376,-0.719718858,0.387868693,1.906358003,0,-0.387868693,0.238722518,-0.287688876,0.439392226,1.505967676,-1.260338797,1.073562376,-1.372810323,1.372810323,-0.439392226,0.337355327,-0.546233181,-0.047312518,-0.848379932,-1.672937388
22208,DR,0.782429395,1.672937388,-0.492110105,-0.337355327,0.719718858,0.238722518,-0.238722518,-0.848379932,-0.918245093,-1.161882937,-1.260338797,0.337355327,-0.142364055,0.918245093,0.387868693,-0.602006499,-0.094731242,-1.906358003,0.439392226,2.348130201,0.659719326,1.073562376,0.992908151,0.047312518,0.094731242,1.260338797,0.492110105,0,1.372810323,-0.546233181,1.505967676,1.906358003,-1.372810323,-2.348130201,0.142364055,0.19032227,0.602006499,-0.19032227,-0.992908151,-0.387868693,-1.073562376,0.546233181,-0.659719326,-0.287688876,-1.505967676,-0.047312518,0.848379932,1.161882937,-0.719718858,0.287688876,-0.439392226,-0.782429395
22100,C,0.387868693,1.505967676,1.073562376,1.906358003,-1.372810323,0.439392226,1.672937388,1.161882937,-1.161882937,-0.047312518,-1.260338797,2.348130201,0.602006499,-0.19032227,-0.492110105,0.238722518,-2.348130201,0.094731242,0.848379932,0.992908151,-0.602006499,0.659719326,-0.238722518,-0.918245093,-1.505967676,1.372810323,0.719718858,0.19032227,0.918245093,-0.387868693,-1.672937388,-0.337355327,-0.719718858,-1.073562376,0.142364055,0.287688876,-0.142364055,-1.906358003,-0.782429395,-0.094731242,0.782429395,-0.439392226,-0.992908151,0.492110105,-0.287688876,0.047312518,0.546233181,1.260338797,-0.659719326,0,-0.546233181,0.337355327
22367,HS,0.337355327,1.161882937,0.719718858,1.372810323,0.782429395,-1.372810323,-0.142364055,0.238722518,-0.094731242,-0.337355327,-1.161882937,0.992908151,-0.19032227,-0.602006499,0.848379932,0.387868693,0.094731242,0.287688876,0.659719326,-1.906358003,-1.505967676,0.142364055,1.505967676,-0.287688876,0.439392226,-0.439392226,2.348130201,0.19032227,1.672937388,-1.672937388,-0.238722518,-2.348130201,0,-0.848379932,-0.546233181,0.918245093,-0.387868693,-0.659719326,-0.719718858,-0.492110105,-0.782429395,0.047312518,-1.073562376,0.492110105,1.073562376,-1.260338797,0.602006499,-0.992908151,-0.047312518,0.546233181,-0.918245093,1.260338797
22329,DR,0.880339508,-0.473704101,0.051018449,-2.127244102,0.563352103,-0.145566491,-0.920644042,0.714942554,-0.580941469,0.094838287,-0.112591222,-0.077377389,0.327776412,0.455020564,0.344298618,0.174873025,0.856313504,0.186015225,0.067907849,0.849865512,-0.872345097,0.210498404,0.056235763,-0.383515688,-0.083484856,0.053420478,-0.678818659,0.048683303,0.652175752,-0.907650721,1.211110867,1.317909539,-0.262215195,0.150893917,0.307824878,0.656142447,1.005146357,1.48996019,-0.329028831,-0.343849076,-0.217590606,-1.082843501,-0.67753502,-0.385401912,-0.496454076,0.482778806,-0.189726771,-0.052120706,-0.553793775,0.16672688,-2.127244102,0.253637628
22339,DR,-1.906358003,0.546233181,2.348130201,-0.238722518,-0.719718858,-0.492110105,1.672937388,-0.094731242,0.094731242,0.238722518,0.287688876,1.505967676,-1.161882937,0.19032227,-0.546233181,-0.992908151,-0.142364055,0.782429395,0.918245093,1.260338797,1.161882937,-0.848379932,0,-0.659719326,1.372810323,0.992908151,1.073562376,-0.918245093,-1.672937388,-1.372810323,0.719718858,-1.260338797,-0.439392226,-0.782429395,0.047312518,-1.505967676,0.439392226,0.387868693,0.492110105,0.337355327,0.659719326,0.602006499,-0.387868693,-0.337355327,1.906358003,-1.073562376,-0.602006499,-0.287688876,0.848379932,-0.047312518,-2.348130201,-0.19032227
22249,C,-1.672937388,-0.546233181,1.073562376,1.672937388,1.372810323,-0.602006499,0.992908151,0.439392226,-0.337355327,0.142364055,-1.260338797,0.19032227,0.047312518,-0.848379932,-1.906358003,0.094731242,-1.505967676,0,1.161882937,1.260338797,-0.047312518,0.492110105,-0.094731242,-0.719718858,0.848379932,1.505967676,0.659719326,-1.372810323,0.602006499,-2.348130201,1.906358003,0.918245093,-0.782429395,-0.492110105,0.337355327,0.782429395,-0.142364055,0.719718858,-0.992908151,-0.439392226,-0.238722518,-1.161882937,-0.387868693,2.348130201,-1.073562376,0.546233181,0.287688876,-0.659719326,0.238722518,-0.918245093,-0.19032227,0.387868693
22061,DR,-0.659719326,-0.602006499,1.672937388,1.073562376,-0.918245093,-0.094731242,0.142364055,0.19032227,1.505967676,0.094731242,0.287688876,0.238722518,-1.672937388,-1.505967676,0.992908151,-0.142364055,0.047312518,-0.287688876,0.848379932,1.906358003,-0.337355327,-0.492110105,0.782429395,-1.073562376,-0.238722518,-0.439392226,-2.348130201,0.602006499,0.439392226,-0.387868693,-0.992908151,-1.906358003,0.918245093,0.337355327,-0.047312518,-1.260338797,-1.161882937,0.492110105,0.387868693,-0.782429395,0.546233181,-0.19032227,1.260338797,1.161882937,0.719718858,-0.546233181,0.659719326,1.372810323,0,-0.848379932,-0.719718858,2.348130201
22208,C,-1.260338797,0.782429395,-1.073562376,-1.672937388,-0.782429395,-0.546233181,-0.719718858,-0.992908151,0.848379932,-0.387868693,0,1.906358003,0.602006499,-0.337355327,0.992908151,-0.492110105,1.505967676,0.094731242,-0.848379932,-0.287688876,1.372810323,-0.19032227,0.659719326,-1.505967676,0.918245093,0.19032227,-1.161882937,1.161882937,-0.094731242,-2.348130201,0.142364055,-1.372810323,-0.602006499,0.238722518,-0.047312518,0.439392226,0.047312518,0.387868693,1.073562376,-0.439392226,0.546233181,-0.142364055,0.492110105,-1.906358003,-0.918245093,-0.659719326,0.719718858,0.337355327,-0.238722518,2.348130201,0.287688876,1.672937388
22347,HS,0.287688876,-0.439392226,-0.19032227,2.348130201,-0.546233181,0.047312518,-1.372810323,-1.161882937,0.492110105,0.142364055,0.19032227,-1.505967676,0.238722518,-0.337355327,0.546233181,0.337355327,0.918245093,0.719718858,-0.848379932,-2.348130201,-0.492110105,0.659719326,-0.238722518,-1.073562376,-1.906358003,-0.918245093,1.906358003,1.073562376,-0.719718858,-0.992908151,-1.672937388,-1.260338797,1.372810323,0.387868693,-0.142364055,0.992908151,-0.287688876,0,-0.602006499,0.602006499,-0.387868693,0.094731242,0.848379932,1.260338797,-0.047312518,-0.659719326,0.439392226,1.161882937,0.782429395,-0.782429395,-0.094731242,1.672937388
22054,HS,1.906358003,-0.238722518,-1.073562376,-0.782429395,-0.439392226,-0.094731242,-1.260338797,-1.505967676,0.047312518,-0.337355327,0.142364055,-1.906358003,0.659719326,1.672937388,2.348130201,-0.047312518,1.372810323,-0.492110105,-0.848379932,-1.372810323,0.992908151,0.337355327,-0.287688876,-0.387868693,-0.992908151,-2.348130201,-0.659719326,0.848379932,-0.602006499,0.546233181,-1.672937388,-1.161882937,-0.142364055,1.161882937,0.287688876,0.094731242,0.492110105,1.073562376,0.439392226,0.238722518,0,0.387868693,0.19032227,-0.918245093,-0.546233181,0.782429395,0.602006499,1.505967676,1.260338797,0.719718858,-0.19032227,0.918245093
22358,HS,0.439392226,-0.19032227,-0.992908151,-0.094731242,0.287688876,-2.348130201,0.094731242,-1.161882937,0.19032227,-0.848379932,-0.287688876,-0.492110105,0.546233181,0.992908151,0.659719326,0.047312518,0.918245093,-0.659719326,-1.073562376,-1.906358003,0.848379932,0.602006499,-0.918245093,-1.372810323,0.387868693,-1.672937388,2.348130201,1.505967676,1.906358003,-0.337355327,-1.260338797,1.672937388,-1.505967676,1.372810323,-0.238722518,1.260338797,1.161882937,-0.782429395,-0.142364055,-0.602006499,-0.719718858,0.238722518,-0.546233181,0.492110105,-0.439392226,-0.047312518,0.337355327,1.073562376,-0.387868693,0,0.142364055,0.782429395
22176,HS,-0.142364055,-0.19032227,-1.073562376,1.073562376,-1.161882937,-0.782429395,-0.918245093,-2.348130201,-0.337355327,-0.287688876,0.047312518,-1.260338797,0.659719326,0.992908151,0.19032227,0.094731242,0.719718858,-0.492110105,1.260338797,-1.906358003,1.672937388,-0.094731242,0.142364055,-0.992908151,-1.505967676,-1.372810323,-0.546233181,0,0.238722518,-0.848379932,-1.672937388,-0.719718858,-0.387868693,1.505967676,0.287688876,1.372810323,0.848379932,-0.047312518,0.602006499,0.492110105,1.161882937,-0.238722518,-0.439392226,0.439392226,-0.602006499,0.546233181,0.918245093,0.782429395,1.906358003,-0.659719326,0.387868693,2.348130201
22322,HS,1.505967676,0.287688876,-1.073562376,0.142364055,-1.260338797,-0.848379932,-1.906358003,-1.372810323,-0.492110105,-0.19032227,-0.047312518,-1.505967676,0.387868693,0.719718858,-0.337355327,0.439392226,0.782429395,-0.992908151,-1.161882937,-2.348130201,0,-0.546233181,0.659719326,0.19032227,-1.672937388,-0.918245093,0.602006499,-0.238722518,-0.439392226,1.372810323,0.546233181,2.348130201,-0.387868693,0.094731242,0.337355327,0.848379932,0.492110105,1.672937388,1.161882937,-0.719718858,1.260338797,-0.659719326,-0.782429395,0.238722518,-0.142364055,0.992908151,0.918245093,-0.602006499,-0.094731242,-0.287688876,0.047312518,1.906358003
22351,DR,0.492110105,1.161882937,0.142364055,-0.602006499,0.659719326,-2.348130201,-1.372810323,-0.387868693,-0.047312518,0.094731242,0.387868693,-1.505967676,0.439392226,-0.287688876,1.672937388,-0.19032227,-0.439392226,-0.918245093,1.260338797,0.602006499,0.992908151,1.073562376,0.287688876,-1.161882937,-1.260338797,-0.848379932,0.238722518,-0.992908151,2.348130201,-0.719718858,1.505967676,0.848379932,-1.672937388,-0.337355327,1.372810323,0.918245093,0,0.719718858,0.047312518,-0.094731242,-0.659719326,-0.238722518,0.19032227,-1.906358003,-0.546233181,-0.492110105,0.782429395,-0.782429395,-1.073562376,1.906358003,-0.142364055,0.337355327
22370,C,-1.505967676,0.142364055,1.672937388,0.238722518,0.719718858,0.782429395,0.992908151,1.073562376,-0.659719326,0.094731242,-0.992908151,1.906358003,0.047312518,0.337355327,-0.719718858,-0.337355327,0,-0.19032227,0.387868693,1.260338797,-1.672937388,-1.906358003,-0.492110105,-1.260338797,2.348130201,1.372810323,-0.848379932,0.287688876,0.439392226,-1.161882937,1.161882937,-0.602006499,-0.918245093,-0.287688876,1.505967676,0.492110105,-0.387868693,0.546233181,-0.546233181,-1.372810323,-1.073562376,0.19032227,-0.782429395,-0.047312518,0.848379932,0.918245093,-0.238722518,0.659719326,-0.094731242,-0.439392226,-2.348130201,-0.142364055
